cpu1_usage,cpu3_usage,cpu5_usage,sda_1,sda_3,sda_5,181_GPU3_Power,181_GPU2_Power,181_GPU0_Power,181_GPU1_Power,185_GPU2_Power,185_GPU0_Power,185_GPU3_Power,185_GPU1_Power,183_GPU3_Power,183_GPU0_Power,183_GPU1_Power,183_GPU2_Power,181_GPU3_temp,181_GPU2_temp,181_GPU0_temp,181_GPU1_temp,185_GPU2_temp,185_GPU0_temp,185_GPU3_temp,185_GPU1_temp,183_GPU3_temp,183_GPU0_temp,183_GPU1_temp,183_GPU2_temp,181_GPU3_usage,181_GPU2_usage,181_GPU0_usage,181_GPU1_usage,185_GPU2_usage,185_GPU0_usage,185_GPU3_usage,185_GPU1_usage,183_GPU3_usage,183_GPU0_usage,183_GPU1_usage,183_GPU2_usage,181_GPU3_mem,181_GPU2_mem,181_GPU0_mem,181_GPU1_mem,185_GPU2_mem,185_GPU0_mem,185_GPU3_mem,185_GPU1_mem,183_GPU3_mem,183_GPU0_mem,183_GPU1_mem,183_GPU2_mem
2.206845238095722,4.542857142857781,1.9366071428599585,116224.0,196159.39047619049,2169085.561904761,31.037,30.017,30.537,31.016,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.206845238095722,4.542857142857781,1.9366071428599585,116224.0,196159.39047619049,2169085.561904761,31.037,30.017,30.537,31.016,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282142857142,4.542857142857781,1.9139880952380397,122041.29523809523,196159.39047619049,2191516.0380952377,31.037,30.017,30.537,31.016,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282142857142,4.832440476190558,1.9139880952380397,122041.29523809523,197222.4,2191516.0380952377,31.037,30.017,30.537,31.016,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282142857142,4.832440476190558,1.9139880952380397,122041.29523809523,197222.4,2191516.0380952377,31.037,30.017,30.537,31.016,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.031249999999709,4.832440476190558,3.5663690476186782,119505.67619047618,197222.4,2096020.7238095235,31.037,30.517,30.537,31.037,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.031249999999709,7.290476190476392,3.5663690476186782,119505.67619047618,203459.0476190476,2096020.7238095235,31.037,30.517,30.537,31.037,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.031249999999709,7.290476190476392,3.5663690476186782,119505.67619047618,203459.0476190476,2096020.7238095235,31.037,30.517,30.537,31.037,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.070833333333171,7.290476190476392,9.188988095238528,127322.2095238095,203459.0476190476,2176575.3904761905,31.037,30.517,30.537,31.037,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.070833333333171,10.125297619047624,9.188988095238528,127322.2095238095,192336.45714285717,2176575.3904761905,31.037,30.517,30.537,31.037,31.558,31.057,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,32,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.070833333333171,10.125297619047624,9.188988095238528,127322.2095238095,192336.45714285717,2176575.3904761905,31.037,30.517,30.537,31.037,49.967,50.466,52.43,50.999,32.473,30.996,31.496,30.996,31,28,32,30,32,32,30,28,41,35,34,36,0,0,0,0,98,84,98,98,0,0,0,0,0,0,0,0,821,797,797,821,0,0,0,0
10.128869047618885,10.125297619047624,21.975000000000467,127346.59047619048,192336.45714285717,2175600.152380952,49.934,50.433,49.934,52.43,49.967,50.466,52.43,50.999,32.473,30.996,31.496,30.996,32,30,34,31,32,32,30,28,41,35,34,36,97,98,93,55,98,84,98,98,0,0,0,0,799,823,799,823,821,797,797,821,0,0,0,0
10.128869047618885,12.970535714285193,21.975000000000467,127346.59047619048,209222.70476190475,2175600.152380952,49.934,50.433,49.934,52.43,49.967,50.466,52.43,50.999,32.473,30.996,31.496,30.996,32,30,34,31,32,32,30,28,41,35,34,36,97,98,93,55,98,84,98,98,0,0,0,0,799,823,799,823,821,797,797,821,0,0,0,0
10.128869047618885,12.970535714285193,21.975000000000467,127346.59047619048,209222.70476190475,2175600.152380952,49.934,50.433,49.934,52.43,49.967,50.466,52.43,50.999,32.473,30.996,31.496,30.996,32,30,34,31,32,32,30,28,41,35,34,36,97,98,93,55,98,84,98,98,0,0,0,0,799,823,799,823,821,797,797,821,0,0,0,0
13.181845238094713,12.970535714285193,35.773214285714594,122611.80952380953,209222.70476190475,2200605.2571428567,49.934,50.433,49.934,52.43,49.967,50.466,52.43,50.999,32.473,30.996,31.496,30.996,32,30,34,31,32,32,30,28,41,35,34,36,97,98,93,55,98,84,98,98,0,0,0,0,799,823,799,823,821,797,797,821,0,0,0,0
13.181845238094713,15.677380952380805,35.773214285714594,122611.80952380953,202976.3047619048,2200605.2571428567,49.934,50.433,49.934,52.43,49.967,50.466,52.43,50.999,53.323,50.4,51.364,51.862,32,30,34,31,32,32,30,28,44,37,35,37,97,98,93,55,98,84,98,98,98,98,98,98,799,823,799,823,821,797,797,821,796,796,820,820
13.181845238094713,15.677380952380805,35.773214285714594,122611.80952380953,202976.3047619048,2200605.2571428567,49.934,50.433,49.934,52.43,49.934,50.466,52.395,50.499,53.323,50.4,51.364,51.862,32,30,34,31,34,34,32,30,44,37,35,37,97,98,93,55,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
16.254761904762248,15.677380952380805,49.67083333333384,119276.49523809525,202976.3047619048,2206495.6952380952,49.934,51.398,50.932,52.929,49.934,50.466,52.395,50.499,53.323,50.4,51.364,51.862,34,31,34,32,34,34,32,30,44,37,35,37,98,97,98,98,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
16.254761904762248,18.592559523809715,49.67083333333384,119276.49523809525,203000.6857142857,2206495.6952380952,49.934,51.398,50.932,52.929,49.934,50.466,52.395,50.499,53.323,50.4,51.364,51.862,34,31,34,32,34,34,32,30,44,37,35,37,98,97,98,98,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
16.254761904762248,18.592559523809715,49.67083333333384,119276.49523809525,203000.6857142857,2206495.6952380952,49.934,51.398,50.932,52.929,49.934,50.466,52.395,50.499,53.323,50.4,51.364,51.862,34,31,34,32,34,34,32,30,44,37,35,37,98,97,98,98,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
19.307738095237397,18.592559523809715,63.550892857144106,135055.8476190476,203000.6857142857,2217925.4857142856,49.934,51.398,50.932,52.929,49.934,50.466,52.395,50.499,53.323,50.4,51.364,51.862,34,31,34,32,34,34,32,30,44,37,35,37,98,97,98,98,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
19.307738095237397,21.328869047617594,63.550892857144106,135055.8476190476,213811.2,2217925.4857142856,49.934,51.398,50.932,52.929,49.934,50.466,52.395,50.499,54.319,50.4,51.862,52.86,34,31,34,32,34,34,32,30,45,38,36,38,98,97,98,98,90,98,98,74,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
19.307738095237397,21.328869047617594,63.550892857144106,135055.8476190476,213811.2,2217925.4857142856,49.934,51.398,50.932,52.929,50.433,50.932,51.931,50.466,54.319,50.4,51.862,52.86,34,31,34,32,34,35,33,30,45,38,36,38,98,97,98,98,98,98,87,99,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
22.390773809523655,21.328869047617594,74.01696428571431,137576.83809523808,213811.2,2215545.9047619044,50.433,48.436,47.438,49.435,50.433,50.932,51.931,50.466,54.319,50.4,51.862,52.86,34,31,35,33,34,35,33,30,45,38,36,38,83,97,98,99,98,98,87,99,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
22.390773809523655,23.883928571428125,74.01696428571431,137576.83809523808,223724.49523809523,2215545.9047619044,50.433,48.436,47.438,49.435,50.433,50.932,51.931,50.466,54.319,50.4,51.862,52.86,34,31,35,33,34,35,33,30,45,38,36,38,83,97,98,99,98,98,87,99,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
22.390773809523655,23.883928571428125,74.01696428571431,137576.83809523808,223724.49523809523,2215545.9047619044,50.433,48.436,47.438,49.435,50.433,50.932,51.931,50.466,54.319,50.4,51.862,52.86,34,31,35,33,34,35,33,30,45,38,36,38,83,97,98,99,98,98,87,99,98,98,98,98,799,823,799,823,823,799,799,823,796,796,820,820
